question_pair_id,anchor_question_id,outline_frame_id,document_id,filename,product_model,parent_heading_id,block_id,source_frame_id,block_role,section_path,page_start,page_end,block_sequence,token_estimate,selection_method,selection_status,selection_reason
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,0daadfb6-fdae-5295-a53b-dba7e5afc3c0,8a56b2bf-5d68-4806-abb7-de39894bb404:0daadfb6-fdae-5295-a53b-dba7e5afc3c0,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules,54,55,99,261,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,33138e5b-604f-5b3a-a222-7a621a2e5904,8a56b2bf-5d68-4806-abb7-de39894bb404:33138e5b-604f-5b3a-a222-7a621a2e5904,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Service,55,55,101,250,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,3a682a15-e809-5a0b-b646-c75d0c358df0,8a56b2bf-5d68-4806-abb7-de39894bb404:3a682a15-e809-5a0b-b646-c75d0c358df0,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Device,56,56,103,313,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,8aecb252-6293-553d-8e28-ef7b756f0c82,8a56b2bf-5d68-4806-abb7-de39894bb404:8aecb252-6293-553d-8e28-ef7b756f0c82,anchor,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by LAN pot,56,57,105,248,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,a793d29d-91e5-5159-8f4d-a64f44f4da99,8a56b2bf-5d68-4806-abb7-de39894bb404:a793d29d-91e5-5159-8f4d-a64f44f4da99,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Edit a QoS Rule,57,58,107,216,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,d10df432-4ab5-527b-8683-e1b67b9a82bc,8a56b2bf-5d68-4806-abb7-de39894bb404:d10df432-4ab5-527b-8683-e1b67b9a82bc,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete a QoS Rule,58,58,109,155,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-034,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,96967f78-87bb-5436-a413-26a2c45065e2,3710df75-9b15-5b53-b049-ccb8f5a896f7,8a56b2bf-5d68-4806-abb7-de39894bb404:3710df75-9b15-5b53-b049-ccb8f5a896f7,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete All QoS Rules,58,59,111,140,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,ffc5091d-2567-5f07-b469-ef22e98b9e2d,8a56b2bf-5d68-4806-abb7-de39894bb404:ffc5091d-2567-5f07-b469-ef22e98b9e2d,parent_subtree_child,Optimize Performance,53,53,95,57,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,0519c98d-d2bf-526e-82b9-9d67ea847e90,8a56b2bf-5d68-4806-abb7-de39894bb404:0519c98d-d2bf-526e-82b9-9d67ea847e90,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS,54,54,97,125,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,0daadfb6-fdae-5295-a53b-dba7e5afc3c0,8a56b2bf-5d68-4806-abb7-de39894bb404:0daadfb6-fdae-5295-a53b-dba7e5afc3c0,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules,54,55,99,261,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,33138e5b-604f-5b3a-a222-7a621a2e5904,8a56b2bf-5d68-4806-abb7-de39894bb404:33138e5b-604f-5b3a-a222-7a621a2e5904,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Service,55,55,101,250,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,3a682a15-e809-5a0b-b646-c75d0c358df0,8a56b2bf-5d68-4806-abb7-de39894bb404:3a682a15-e809-5a0b-b646-c75d0c358df0,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Device,56,56,103,313,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,8aecb252-6293-553d-8e28-ef7b756f0c82,8a56b2bf-5d68-4806-abb7-de39894bb404:8aecb252-6293-553d-8e28-ef7b756f0c82,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by LAN pot,56,57,105,248,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,a793d29d-91e5-5159-8f4d-a64f44f4da99,8a56b2bf-5d68-4806-abb7-de39894bb404:a793d29d-91e5-5159-8f4d-a64f44f4da99,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Edit a QoS Rule,57,58,107,216,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,d10df432-4ab5-527b-8683-e1b67b9a82bc,8a56b2bf-5d68-4806-abb7-de39894bb404:d10df432-4ab5-527b-8683-e1b67b9a82bc,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete a QoS Rule,58,58,109,155,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,3710df75-9b15-5b53-b049-ccb8f5a896f7,8a56b2bf-5d68-4806-abb7-de39894bb404:3710df75-9b15-5b53-b049-ccb8f5a896f7,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete All QoS Rules,58,59,111,140,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,efa36407-7d85-507a-93fe-5f4f03442bc6,8a56b2bf-5d68-4806-abb7-de39894bb404:efa36407-7d85-507a-93fe-5f4f03442bc6,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Dynamic QoS,59,60,113,334,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,10b49bf0-7a2b-5227-b097-01ca55614526,8a56b2bf-5d68-4806-abb7-de39894bb404:10b49bf0-7a2b-5227-b097-01ca55614526,parent_subtree_child,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Dynamic QoS > Enable or Disable the Automatic QoS Database Update,60,60,115,247,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,54a5ae0e-dabe-533f-8906-cd65b27661ec,8a56b2bf-5d68-4806-abb7-de39894bb404:54a5ae0e-dabe-533f-8906-cd65b27661ec,anchor,Optimize Performance > Improve Network Connections With Universal Plug-N-Play,61,62,117,612,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,956e3c9d-9691-560c-bf42-8f3dd72dc54b,8a56b2bf-5d68-4806-abb7-de39894bb404:956e3c9d-9691-560c-bf42-8f3dd72dc54b,parent_subtree_child,Optimize Performance > Manage Wi-Fi Multimedia Quality of Service,62,63,119,342,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-035,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,278d55c1-ae6c-5f3d-bb36-6dbce7c52599,f03b025c-7ba6-565b-b150-fc934cab44d1,8a56b2bf-5d68-4806-abb7-de39894bb404:f03b025c-7ba6-565b-b150-fc934cab44d1,parent_subtree_child,Optimize Performance > Enable or Disable Smart Connect,63,63,121,287,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,ccf66fb7-0afe-519f-a26e-27b24122b1bc,8a56b2bf-5d68-4806-abb7-de39894bb404:ccf66fb7-0afe-519f-a26e-27b24122b1bc,parent_subtree_child,Manage Your Router,94,94,185,193,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,b6c84e0f-5465-58a5-bbae-bae5695547a0,8a56b2bf-5d68-4806-abb7-de39894bb404:b6c84e0f-5465-58a5-bbae-bae5695547a0,parent_subtree_child,Manage Your Router > Update the Router Firmware,95,95,187,35,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,c0d3c3ea-e98a-585b-bf6a-52e84d2e153c,8a56b2bf-5d68-4806-abb7-de39894bb404:c0d3c3ea-e98a-585b-bf6a-52e84d2e153c,parent_subtree_child,Manage Your Router > Update the Router Firmware > Check for New Firmware and Update the Router,95,96,189,399,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,83cd139f-2ffe-5ebe-b1e3-238e0a30a0c4,8a56b2bf-5d68-4806-abb7-de39894bb404:83cd139f-2ffe-5ebe-b1e3-238e0a30a0c4,parent_subtree_child,Manage Your Router > Update the Router Firmware > Manually Upload Firmware to the Router,96,96,191,366,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,9f386a74-d67c-5c64-9b18-2cb9686604ad,8a56b2bf-5d68-4806-abb7-de39894bb404:9f386a74-d67c-5c64-9b18-2cb9686604ad,parent_subtree_child,Manage Your Router > Change the admin Password,97,97,193,288,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,33ddbb7b-7ffc-5553-bb87-9bb51750c9f2,8a56b2bf-5d68-4806-abb7-de39894bb404:33ddbb7b-7ffc-5553-bb87-9bb51750c9f2,parent_subtree_child,Manage Your Router > Enable admin Password Recovery,97,98,195,246,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,3d20ad6e-da52-5682-a67e-3506b557634e,8a56b2bf-5d68-4806-abb7-de39894bb404:3d20ad6e-da52-5682-a67e-3506b557634e,parent_subtree_child,Manage Your Router > Recover the admin Password,98,99,197,213,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,30e8b645-9b70-5e52-801b-a06df8aba776,8a56b2bf-5d68-4806-abb7-de39894bb404:30e8b645-9b70-5e52-801b-a06df8aba776,parent_subtree_child,Manage Your Router > View Information About the Router and the Internet and WiFi Settings,99,99,199,312,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,0b8cd0d8-1f9c-5c69-886e-06744b09b661,8a56b2bf-5d68-4806-abb7-de39894bb404:0b8cd0d8-1f9c-5c69-886e-06744b09b661,parent_subtree_child,Manage Your Router > Display Internet Port Statistics,100,101,201,421,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,537310b8-39d1-57ca-81f0-ddddc2ad9916,8a56b2bf-5d68-4806-abb7-de39894bb404:537310b8-39d1-57ca-81f0-ddddc2ad9916,anchor,Manage Your Router > Check the Internet Connection Status,101,102,203,376,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,371880ae-aa71-5a21-85f4-7420d05fd2a5,8a56b2bf-5d68-4806-abb7-de39894bb404:371880ae-aa71-5a21-85f4-7420d05fd2a5,parent_subtree_child,Manage Your Router > View and Manage Logs of Router Activity,102,102,205,407,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,4fde9fda-1d20-5863-9a02-946cdad4d05e,8a56b2bf-5d68-4806-abb7-de39894bb404:4fde9fda-1d20-5863-9a02-946cdad4d05e,parent_subtree_child,Manage Your Router > View Devices Currently on the Network,103,103,207,270,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,d5c81356-534d-54ed-926d-3ff260b08f2c,8a56b2bf-5d68-4806-abb7-de39894bb404:d5c81356-534d-54ed-926d-3ff260b08f2c,parent_subtree_child,Manage Your Router > Monitor Internet Traffic,103,105,209,597,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,48daa85c-d9e5-5265-bf42-a0c7925b8190,8a56b2bf-5d68-4806-abb7-de39894bb404:48daa85c-d9e5-5265-bf42-a0c7925b8190,parent_subtree_child,Manage Your Router > Manage the Router Configuration File,105,105,211,51,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,0058c9fc-4a38-5116-8c01-bade3d1e17eb,8a56b2bf-5d68-4806-abb7-de39894bb404:0058c9fc-4a38-5116-8c01-bade3d1e17eb,parent_subtree_child,Manage Your Router > Manage the Router Configuration File > Back Up Settings,105,105,213,177,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,15f7c9fd-b0eb-54db-a39c-b7fe7362e944,8a56b2bf-5d68-4806-abb7-de39894bb404:15f7c9fd-b0eb-54db-a39c-b7fe7362e944,parent_subtree_child,Manage Your Router > Manage the Router Configuration File > Erase the Settings,105,106,215,249,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,fb23ab13-e522-5a5c-a80f-07d1721bf673,8a56b2bf-5d68-4806-abb7-de39894bb404:fb23ab13-e522-5a5c-a80f-07d1721bf673,parent_subtree_child,Manage Your Router > Manage the Router Configuration File > Restore Configuration Settings,106,106,217,190,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,15938877-47a1-57e0-a802-c88e283ff497,8a56b2bf-5d68-4806-abb7-de39894bb404:15938877-47a1-57e0-a802-c88e283ff497,parent_subtree_child,Manage Your Router > Remote Access,107,107,219,109,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,79d677ad-2fef-50d3-92dd-c07a6df0f14e,8a56b2bf-5d68-4806-abb7-de39894bb404:79d677ad-2fef-50d3-92dd-c07a6df0f14e,parent_subtree_child,Manage Your Router > Remote Access > Set Up Remote Management,107,108,221,404,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,c63a4385-d5ca-500b-bb85-d656176fdbe2,8a56b2bf-5d68-4806-abb7-de39894bb404:c63a4385-d5ca-500b-bb85-d656176fdbe2,parent_subtree_child,Manage Your Router > Remote Access > Use Remote Access,108,108,223,93,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,3f306a13-214d-57c4-b574-305bbbb1be9f,8a56b2bf-5d68-4806-abb7-de39894bb404:3f306a13-214d-57c4-b574-305bbbb1be9f,parent_subtree_child,Manage Your Router > Remotely Access Your Router Using the Nighthawk App,108,108,225,114,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,1c40ca01-cec5-54da-afba-778a40ee02dc,8a56b2bf-5d68-4806-abb7-de39894bb404:1c40ca01-cec5-54da-afba-778a40ee02dc,parent_subtree_child,Manage Your Router > Disable LED Blinking or Turn Off LEDs,109,109,227,260,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,1c87234f-8aff-560c-8028-20099626deb5,8a56b2bf-5d68-4806-abb7-de39894bb404:1c87234f-8aff-560c-8028-20099626deb5,parent_subtree_child,Manage Your Router > Set Your Time Zone,109,110,229,186,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,d4980606-c8d1-5aca-adbe-96e35254c9e1,8a56b2bf-5d68-4806-abb7-de39894bb404:d4980606-c8d1-5aca-adbe-96e35254c9e1,parent_subtree_child,Manage Your Router > Change the NTP Server,110,110,231,221,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,4a7ee9fc-bd61-58c5-a574-8ef8a7105b3e,8a56b2bf-5d68-4806-abb7-de39894bb404:4a7ee9fc-bd61-58c5-a574-8ef8a7105b3e,parent_subtree_child,Manage Your Router > Return the Router to Its Factory Default Settings,111,111,233,227,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,0a257dcc-14da-5a65-8bbb-86278eb6021d,8a56b2bf-5d68-4806-abb7-de39894bb404:0a257dcc-14da-5a65-8bbb-86278eb6021d,parent_subtree_child,Manage Your Router > Return the Router to Its Factory Default Settings > Use the Reset Button,111,111,235,181,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-036,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,2d707d27-8033-50f4-93f0-b38e09fecc55,08c13974-10e3-5210-9032-0e3def519062,8a56b2bf-5d68-4806-abb7-de39894bb404:08c13974-10e3-5210-9032-0e3def519062,parent_subtree_child,Manage Your Router > Return the Router to Its Factory Default Settings > Erase the Settings,111,112,237,249,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
